query,intent
"Hey, Best seller products urgently",product_information
"hello, shipping options right away",shipping_inquiry
"hey, is my package lost??",order_status
"hi, two factor authentication issue immediately",account_issues
is it possible to i'm frustrated!,complaint
is it possible to product doesn't work please,complaint
would you i no longer want this order.,order_cancellation
Update account information now,account_issues
I need information,general_inquiry
I would like to How to return? ASAP,return_exchange
Has my package been dispatched? ASAP,order_status
i want to please cancel my recent order?,order_cancellation
"excuse me, product malfunction right away",complaint
i need to when was refund issued?.,refund_status
could you payment gateway error,payment_issues
I would like to Check my order status?,order_status
could you cancel the items in my order,order_cancellation
can i international shipping thanks,shipping_inquiry
"excuse me, quick question",general_inquiry
"would you i changed my mind, cancel my order immediately",order_cancellation
Can I Where is my order??,order_status
Payment error,payment_issues
I want to Free returns? right away,return_exchange
"hello, i received a damaged item thanks",complaint
how do i refund confirmation please,refund_status
Could you Can you help me? now,general_inquiry
Can I Checkout error please,payment_issues
I would like to Payment method not working?,payment_issues
Verification code not received,account_issues
"Hi, Wrong order, please cancel.",order_cancellation
I would like to Same day delivery please,shipping_inquiry
"I need to Item doesn't fit, return please!",return_exchange
"Hi, Payment problem ASAP",payment_issues
i need to brand information urgently,product_information
"please, is this genuine product? thanks",product_information
I need my money back!,refund_status
"hey, i'm not satisfied?",complaint
"hi, cancel my order immediately immediately",order_cancellation
"Hey, Brand information.",product_information
can i return label request now,return_exchange
i want to this is fraud immediately,complaint
"hi, brand information immediately",product_information
i would like to refund taking too long ASAP,refund_status
is it possible to item arrived damaged right away,complaint
"hi, did my order ship yet? right away",order_status
"excuse me, i need to exchange this now",return_exchange
Is it possible to Can someone help me? now,general_inquiry
"Hello, I want to track my package now",order_status
i want to item arrived damaged,complaint
Hello,general_inquiry
is it possible to can i still cancel my order? thanks,order_cancellation
"Hello, How can I contact you? please",general_inquiry
"Excuse me, Please cancel my recent order urgently",order_cancellation
I want to Track my order thanks,order_status
Would you My refund is delayed thank you,refund_status
"hi, account recovery now",account_issues
i need to i need to exchange this!,return_exchange
This is fraud please,complaint
"Excuse me, How to return??",return_exchange
"hello, i'd like to cancel before it ships please",order_cancellation
how do i sign in issues immediately,account_issues
"excuse me, return damaged product!",return_exchange
"Could you Don't ship my order, cancel it ASAP",order_cancellation
"hey, when was refund issued? now",refund_status
"Please, Return shipping thank you",return_exchange
What sizes are available? please,product_information
i want to contact information,general_inquiry
How do I Not as described please,complaint
"Excuse me, Product recommendations",product_information
Expedited shipping now,shipping_inquiry
New arrivals,product_information
I need help,general_inquiry
Payment issue with my account immediately,payment_issues
Can I My payment was rejected.,payment_issues
Can I Cancellation request for my order right away,order_cancellation
how do i product features ASAP,product_information
"Excuse me, When will my order arrive? now",order_status
would you account security concern urgently,account_issues
i want to shipping options thank you,shipping_inquiry
Could you Terrible customer service immediately,complaint
"hey, i'd like to cancel my purchase.",order_cancellation
Would you Money back please now,refund_status
"Hello, Good afternoon?",general_inquiry
i want to my account is blocked?,account_issues
I need to Shipping discount ASAP,shipping_inquiry
"Hey, Delivery days?",shipping_inquiry
would you free shipping?!,shipping_inquiry
"hi, package tracking request",order_status
